"group","interval","VPNr","AutoFahrt","DatumFahrt","DauerFahrt","L2AnteilFahrt","KmVorFahrt","TiA_overall","TiA_RC","TiA_UP","TiA_F","TiA_IoD","TiA_PtT","TiA_TiA","CTAM_PE","CTAM_EE","CTAM_ATT","CTAM_FC","CTAM_ITU","CTAM_PS","System_sum","NDRTs.NDRT1.","NDRTs.NDRT2.","NDRTs.NDRT3.","NDRTs.NDRT4.","NDRTs.NDRT5.","NDRTs.NDRT6.","NDRTs.NDRT7.","NDRTs.NDRT8.","SubjUeberwachguete.1.","SubjEinflussSetting","L2PrivNutzung","L2Komponenten.Laengs.","L2Komponenten.Quer.","L2Komponenten.Hoff.","Ranking","Vertrauen.TiA1.","Vertrauen.TiA2.","Vertrauen.TiA3.","Vertrauen.TiA4.","Vertrauen.TiA5.","Vertrauen.TiA6.","Vertrauen.TiA7.","Vertrauen.TiA8.","Vertrauen.TiA9.","Vertrauen.TiA10.","Vertrauen.TiA11.","Vertrauen.TiA12.","Vertrauen.TiA13.","Vertrauen.TiA14.","Vertrauen.TiA15.","Vertrauen.TiA16.","Vertrauen.TiA17.","Vertrauen.TiA18.","Vertrauen.TiA19.","Akzeptanz.PE1.","Akzeptanz.PE3.","Akzeptanz.PE4.","Akzeptanz.EE1.","Akzeptanz.EE2.","Akzeptanz.EE3.","Akzeptanz.EE4.","Akzeptanz.ATT1.","Akzeptanz.ATT2.","Akzeptanz.ATT3.","Akzeptanz.ATT4.","Akzeptanz.FC1.","Akzeptanz.FC2.","Akzeptanz.FC3.","Akzeptanz.ITU1.","Akzeptanz.ITU2.","Akzeptanz.ITU3.","Akzeptanz.PS1.","Akzeptanz.PS2.","Akzeptanz.PS3.","Akzeptanz.PS4.","Akzeptanz.PS5.","Akzeptanz.PS6.","System01","System02","System03","System04","System05","System06","System07","System08","System09","System10","System11","System12","System13","System14","System15","System16","System_u_01","System_u_02","System_u_03","System_u_04","System_u_05","System_u_06","System_u_07","System_u_08","System_u_09","System_u_10","System_u_11","System_u_12","System_u_13","System_u_14","System_u_15","System_u_16","Systemverstaendnis.1.","Systemverstaendnis.2.","Systemverstaendnis.3.","Systemverstaendnis.4.","Systemverstaendnis.5.","Systemverstaendnis.6.","Systemverstaendnis.7.","Systemverstaendnis.8.","Systemverstaendnis.9.","Systemverstaendnis.10.","Systemverstaendnis.11.","Systemverstaendnis.12.","Systemverstaendnis.13.","Systemverstaendnis.14.","Systemverstaendnis.15.","Systemverstaendnis.16.","MatrixNDRTsFreitext.0_SQ001.","MatrixNDRTsFreitext.1_SQ001.","MatrixNDRTsFreitext.2_SQ001.","MatrixNDRTsFreitext.3_SQ001.","MatrixNDRTsFreitext.4_SQ001.","MatrixNDRTsFreitext.5_SQ001.","SubjEinflussSettKomm","Kommentare","SonstKommentare","AOnVP","AOnFzg","AOffVP","AOffFzg","BOffVP","BOffFzg","VLProtSonst","Trigger","FahrerTrans","SystemTrans","DMS","HMI","Systemverhalten","L2BewertungKomm","Sonstiges","Studie"
"B","B_off",79,"Off_BMW","2022-05-04 00:00:00",70,65,0,3.736842105263158,3.8333333333333335,4.5,2.5,4,3.3333333333333335,3.5,6,6.75,5.25,5,7,4.333333333333333,1,1,1,3,3,3,1,3,1,5,1,4,4,4,4,NA,4,5,3,4,2,4,4,4,4,5,4,5,3,3,3,5,2,3,4,7,5,6,6,7,7,7,6,4,5,6,4,6,5,7,7,7,6,3,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"Dinge im Innenraum greifen, z.B. Handschuhfach",NA,"Freigegebene Inhalte im Infotainment nutzen","","","","Sehr komfortables System, hatte großes Vertrauen und auch keine bösen Überraschungen, bis auf eine Szene mit plötzlich einscherendem Verkehr. Das wäre aber auch bei manueller Fahrt überraschend gewesen.","","","","","","alles V:
3x VP lenkt bei autom. Spurwechsel zu fest -> Querführung wird abgebrochen
""voll entspannt, verlässlich"" VP nutzt System gerne
einscherende Lkw werden sehr spät auf eigener Spur erkannt -> kann Vertrauen beeinflussen
sehr großer Abstand eingestellt
System ist ""einschläfernd & voll vorsichtig""","V: Baustellenauffahrt: H-off unterbrochen (Ton & Anzeige)","bewölkt, vereinzelte Regentropfen
Straße trocken","hauptsächlich bei einscherendem Verkehr -> wird langsam erkannt vom System -> System kann dort besser werden benachbarte Fahrzeuge früher wahrzunehmen
evtl. Blinker erkennen von anderen Fahrzeugen","manchmal kann man als Mensch komfortabler & vorausschauender fahren -> dann in diesen Moment lieber kurz System abschalten","bei autom. Spurwechsel öfters abgebrochen durch evtl. zu starkes Lenken
1x H-on Warnung -> unersichtlich warum","keine Warnung","Tasten sind gut und minimalistisch
Anzeige gut, könnte prominenter sein, Schriftzug nicht sehr einleuchtend ohne Einführung, evtl. mit Lenkrad-LEDs Verfügbarkeit anzeigen","Späte Erkennung einscherender Fahrzeuge spät
Systemverhalten echt gut, komfortabel
Abstand könnte man auf geringer einstellen
Querführung komfortabel, sicher, gut, verlässlich","man fährt mit System gerade am Anfang aber auch generell eher vorsichtiger fahren als manuell -> man büßt einige Minuten dadurch ein, aber nimmt man gerne in Kauf","coole Spielerei -> evtl als Pendler in Eile würde man es nicht nutzen
sonst nice","L3 wäre auch interessant"
"B","B_off",80,"Off_BMW","2022-05-05 00:00:00",60,55,0,3.210526315789474,3.5,2.75,3.5,4,2.6666666666666665,3,4.333333333333333,6.25,3.75,5.666666666666667,5,4.833333333333333,0.9375,3,5,5,5,5,0,5,5,4,0,3,4,4,4,NA,4,2,3,4,1,3,2,4,3,5,3,4,4,3,1,4,4,3,4,6,2,5,5,6,7,7,6,1,3,5,4,7,6,6,5,4,6,5,5,5,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,2,NA,"",NA,"","","","Richtgeschwindigkeit auf Autobahnen überschritten, in Bereichen mit hohem Verkehrsaufkommen weniger automatisiert und stärker manuell gefahren","Das System ist sehr gut, allerdings kann es vor allem Einscherer bzw. erforderliche Spurwechsel noch deutlich schlechter einschätzen als der Mensch","","","","","","VP versucht automatischen Spurwechsel in der Baustelle -> ohne Funktion","Fzg hat in der Baustelle Geschwindigkeitslimit aufgehoben erkannt
Fzg meldet kurz Frontradar reinigen, ist dann aber wieder verfügbar
einscherender LKW einmal nicht erkannt","Sonnig und trocken","Einscherer zu spät erkannt
Spurwechsel -> Assistenz ausgefallen (Fahrzeug von hinten zu nah)
Geschwindigkeitslimit in Baustelle falsch erkannt
","Einscherer schlecht erkannt
Überholen manuell schneller und ""nicht so smooth""
","Spurwechsel -> Assistenz ausgefallen (Fahrzeug von hinten zu nah?)","visuelle Info Hände ran insbesondere nach automatischem Spurwechsel

","""ziemlich gut, super intuitiv""
","Einscherer schlecht erkannt
Überholen manuell schneller und ""nicht so smooth""
","geringere Bereitschaft mehr Geld für L2 auszugeben (eher stärkerer Motor oder Soundsystem)
kein Muss
im Stadtverkehr nochmal deutlich weniger Mehrwert","mit ""echtem"" Beifahrer wäre das Verhalten evtl. ein anderes -> öfter mal rüber schauen, etc.
sehr ""rücksichtsvolles Fahren"", stärker als ein defensiver Mensch",""
"A","A_off",23,"Off_Ford","2022-05-05 00:00:00",48,46,0,2.789473684210526,2.5,3,2.5,3,2.6666666666666665,3.5,5,5.5,3.5,4.666666666666667,5,4.166666666666667,0.9375,1,3,4,5,4,1,5,4,4,1,1,4,1,1,1,4,5,2,3,1,3,2,3,3,2,3,3,2,4,2,2,3,4,2,6,4,5,5,5,6,6,6,2,3,3,5,5,4,5,5,5,5,3,3,3,5,6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","Brille wechseln (von Sehbrille auf Sonnenbrille mit Sehstärke)","","Das Fahrzeug war deutlich unsicherer beim Spurhalten, man hatte häufig das Gefühl, bald von der Fahrbahn abzuweichen, sodass ich trotzdem die Hände am Lenkrad hatte bzw. ganz in der Nähe.","","-","Probefahrt & ersten 45km Autobahn wurden nicht aufgezeichnet (datenlogger zu spät eingebaut)","schnelle Eingewöhnung; bevorzugt stärkeres gegenlenken beim Spurverlassen; rumeiern in der Spur --> mindert Vertrauen; Fahrzeug fährt zu weit rechts; Farbwechsel zu blau ist sehr übersichtlich und hilfreich (peripher sichtbar); Baustellen ein- und ausfahrt Spurführung problematisch; sehr monoton: man neigt zu Ablenkung; Warnung Eyes-off ausprobiert 1x; man hat mehr Zeit sich auf Spurwechsel zu konzentrieren, weil man nicht aktiv fahren muss sondern nur überwachen; sehr langweilig: wäre gut, dann direkt Level 3 einzuführen, sodass man sich mit FFT beschäftigen kann; bessere Antizipation von Fahrsituationen wäre gut (einscherende Fahrzeug nicht erst bremsen wenn schon in Spur, sondern blinker einbeziehen etc.)","-","","","sehr gute Wetterbedingungen und hell","Baustellen ein- udn ausfahrt Schwierigkeiten beim Spurhalten; Fahrzeug bremst spät bei Einscherern (bessere Antizipation notwendig)","Transitionswechsel sehr logisch und verständlich","Baustellenausfahrt kritische Systemdeaktivierung","Warnung verständlich","Geschwindigkeitzielauswahl etwas unhandlicher zu bedienen; blauer Farbwechsel sehr hilfreich zur Unterscheidung und Mode awareness; Anzeige verständlich und übersichtlich; minimaltisch ist gut: wie beim BMW mit anzeigen von anderen Verkehrsteilnehmern zu viel","Fahrzeug fährt zu weit rechts, eiert zu sehr rum; wie viel Abstand wann und wie gehalten wird ist nicht ganz klar und etwas randomsiert; Einscherer zu spät erkannt; zufrieden mit systemverhalten aber wenig Vertrauen da teilweise schwammig","man wird unaufmerksamer durch H-off; eher H-On nutzen; ACC besser","Basutellen kritisch: Bitte Warnung ausgeben: Achtung es kommt Baustelle, bitte aufpassen.","-"
"A","A_off",24,"Off_BMW","2022-05-05 00:00:00",50,45,0,3.6315789473684212,3.6666666666666665,4,4,4,3,3,4.333333333333333,5.75,3.5,5,6,4.5,0.9375,1,0,1,3,4,0,4,3,6,1,2,3,1,2,2,4,4,4,4,2,4,4,4,3,4,4,4,4,3,3,4,4,3,3,5,4,4,5,6,6,6,4,2,4,4,3,6,6,6,6,6,6,4,3,4,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,2,1,1,1,0,1,NA,"",NA,"","","","","Ich würde vorausschauender fahren, z.B. bei einer sichtbaren, aber etwas weiter entfernten Geschwindigkeitsbeschränkung das Fahrzeug ausrollen lassen.
Ebenso bei stärkerem Verkehrsaufkommen beim Überholvorgang kurzzeitig stärker beschleunigen, um auch etwas kleinere Lücken zu nutzen ohne den nachfolgenden Verkehr auszubremsen.","","""1 Vorteil sehe ich: man blinkt mehr, weil man sonst zurückgeschubst wird"" 
Im Nachhinein: ""Ist ein komisches Gefühl, wenn system lenkt und ich das mit Hands-On Spüre, hab mir bei H-on Fahrzeug gewünscht manchmal Hände wegnehmen zu können""","Bei Wenden fährt sie schnell zwischen LKWs auf rechter Spur rein, muss dann selbst stark bremsen --> ""soll ich da dann bremsen oder System machen lassen?""","""Spurwechsel finde ich nicht so hilfreich, weil Verkehr hier zu dicht ist""
""Vllt wechselt man mit System Spur gar nicht so oft, akzeptiert einfach 118 zu fahren auch wenn man selbst 120 fahren würde""
""Bei mir hängt Spurwechsel auch von Verkehr ab, wenn viel los ist nehm ich auch mal ne kleinere Lücke""
""Wenn sich Geschwindigkeit um 40 reduziert, ist mir das zu langsam, ich würde vorausschauend früher von Gas gehen""
","Spurwechsel kann sie mit Zeit besser, am Anfang zu stark auf Blinker getippt (Eigenaussage)
Trigger: Proband muss stark bremsen bei einscherendem LKW ""Das war zu knapp; ohne System hätte ich frühzeitigere eingegriffen, wenn man nicht wartet bis/ob der andere was tut
","","","hell, trocken, blauer Himmel mit paar Wolken, warm","Bei Systemverhalten notiert","1x wo LKW knapp eingeschert ist, wo ich selbst gebremst hab weil ich nicht wusste ob System das schafft/überhaupt was tut
beim Blinker manchmal zu fest getippt, dadurch hat sich dann das System teildeaktiviert. 
Grundsätzlich hab ich vermutlich öfter Spur gewechselt als ich es normal tun würde, einfach weils mich interessiert hat ","Bei DMS notiert","Hab gemerkt dass er mir einmal angezeigt hat ich solle die Hände ans Lenkrad nehmen. Hab nicht ganz verstanden warum aber hab ich dann halt gemacht, war kein Problem","Bedienung war einfach. ","Einmal hat Auto hinter mir gleichzeitig mit mir gewechselt, ich hätte dann stärker beschleunigt um den hinter mit nicht auszubremsen, Automation macht das träger
Allgemein denke ich dass ich vorausschauender fahren würde, weil System reagiert immer erst wenns am Schild vorbeifährt
Würde besser  funktionieren, wenn alle automatisiert fahren, im Mischverkehr ist das ein Problem, dass Fluss gestört wird
Im Unterschied zu H-On Fahrzeug hatte ich das Gefühl es arbeitet zuverlässiger, muss es natürlich auch können wenn man die Hände wegtun darf","wenn ichs in meinem Fahrzeug hätte, würde ichs nutzen aber ich brauchs jetzt nicht
Hände wegnehmen ist ganz bequem, mach ich sowohl manuell als auch grad bei H-off dass man in Hände zur Gemütlichkeit in Schoß tut und nur Daumen einhakt
Hände wegnehmen können auch situationsbedingt, wenn wenig los ist eher","-","-"
"A","A_off",21,"Off_Ford","2022-05-06 00:00:00",80,60,0,3.736842105263158,3.3333333333333335,4.75,4,4.5,2.3333333333333335,4,4,6.5,4.25,5.333333333333333,6.666666666666667,4.166666666666667,1,3,3,4,5,4,0,5,5,4,0,4,4,3,3,2,5,5,4,4,2,4,5,5,5,4,5,3,1,3,2,4,4,2,4,6,1,5,6,7,6,7,7,1,4,5,2,7,7,7,6,7,3,6,1,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","hätte mehr ablenkung zugelassen","","","","","lässt das System viel machen
mehrfach IVIS Nutzung","einmal einscherender LKW -> starke Bremsunterstützung","","","teils starker Regen -> L2 dann nicht verfügbar
im Vergleich zum BMW: Querführung schlechter, Längsführung besser","Notbremsungassistent bei einscherendem LKW
Fahrzeug orientiert sich zu weit rechts -> schlecht fürs Vertrauen","H-on Modus nicht ganz klar unterschieden -> Icon nicht gut","logisch, z.B. starker Regen
im Vergleich: Information, dass L2 nicht oder teilweise nicht verfügbar besser gelöst (auffälliger)","-","","im Vergleich zum BMW bessere Längsführung, aber schlechtere Querführung
vorausschauender als BMW","H-off ist langweiliger -> stärkere Ablenkung","-","Fahrleistung insgesamt recht hoch"
"A","A_off",22,"Off_BMW","2022-05-06 00:00:00",60,58,0,3.789473684210526,3.3333333333333335,3.75,4,4.5,4,4,6.666666666666667,5.75,6,6.666666666666667,6.333333333333333,5.833333333333333,0.875,5,4,5,4,4,0,5,4,6,0,4,4,4,4,2,4,3,4,5,3,4,5,4,4,3,3,5,3,4,2,4,4,4,4,6,7,7,6,6,5,6,7,5,6,6,7,7,6,6,7,6,7,5,6,6,7,4,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,0,0,1,1,0,0,0,2,1,1,1,0,1,NA,"",NA,"","","","Benutzung des Mobiltelefons, Essen etc. während der Fahrt","Die Möglichkeit des Spurwechselassistenten würde ich eher weniger nutzen, da beide Hände am Lenkrad sind und somit des Spurwechselvorgang auch selbst durchgeführt werden könnte. Die Benutzung des Spurwechselassistenten birgt viele Voraussetzungen die man beachten muss, dass ein Spurwechsel von Statten geht.
Einen Spurwechselassistenten würde ich als eher sinnvoll erachten, wenn ein Spurwechselvorgang lediglich durch Betätigung des Fahrtrichtungsanzeigers möglich wäre, ohne dabei die Hände am Lenkrad haben zu müssen.","","kommt sehr gut zurecht;","Motorstörung --> Raststätte angefahren --> Auto aus und an, dann gings wieder","schnelle Eingewöhnung; einscherende Fahrzeuge bei schlechtem Wetter teils problematisch (spät gebremst); Stau in Baustelle; automatischer Spurwechsel sollte H-Off sein, nur mit Blinken bestätigen (sonst kann man auch gleich selbst fahren); in Baustelle Probleme mit Spurführung bei Ein und Ausfahrten (Proband greift gut ein)","-","","","durchgehend bewölkt und schauerartiger Regen","-","Aktivierung nochmal entspannter als bei Porsche (H-On); alles verständlich sowohl bei Aktivierung als auch Deaktivierung; Spurwechselassistent wird über die Zeit einfacher (aber zu viel aufwand, Nutzerfreundlichkeit beeinträchtigt)","Waren immer verständlich (vor allem in de Baustelle); immer sofort bemerkt; kritische Situation bei Einscherer einmal","Warnung Eyes off gut und verständlich; H-Off Warnung auch sofort klar gewesen; deutlicherer Unterscheid zwischen H-Off und On wäre gut (nicht nur Schrift)","Bedienung sehr einfach; Anzeige sehr gut ( vor allem viel ins HUD weil ausreichende Info und direkt im Sichtfeld); hilfreich zu wissen was das Auto erkennt (fördert das Verständnis dafür was das Fahrzeug macht)","Längs und Querführung beides sehr gut; Spurwechsel automatisch: man muss zu viel beachten, also wenig hilfreich; fährt sehr smooth, sehr mittige Spurführung (man fühlt sich sicherer)","beides gleich gut (ACC und LKA)","-","-"
"A","A_off",25,"Off_BMW","2022-05-09 00:00:00",50,45,0,4.2105263157894735,4.5,4.75,4,4,3.3333333333333335,4,7,7,6,6.666666666666667,6,5.5,0.9375,1,2,3,3,0,0,2,0,5,1,4,4,4,4,2,4,5,4,4,1,5,5,4,4,4,5,5,5,4,4,4,4,4,5,7,7,7,7,7,7,7,7,4,6,7,6,7,7,7,7,4,7,4,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,2,NA,"",NA,"","","","","","","""Gibt viele Benefits, vor allem Abstand und Geschwindigkeit""
""sehr intuitiv dargestellt""
sehr positiv (""will das auch"")
Vor Fahrtbeginn ""finde ich auch gut (H-on), würde Hände nicht wegnehmen wollen""
Während Fahrt ""ist ungewöhnlich, dass man Hände an Lenkrad hat, Lenkung spürt, aber nicht selbst lenkt 
","-","""HUD sehr gut gemacht""
Probiert in EG Navi-Eingabe aus ""Dafür ist es perfekt""
Bekommt in EG (>=) 2 mal EOR
""Geräuschkulisse eher wie in Flugzeug als Auto""
""deutlicher Fortschritt zu H-on System""","1 Trigger: Automatischer Spurwechsel, Querführung deaktiviert sich währenddessen (für Proband unbemerkt), Fahrzeug kommt von Spur ab, Proband überrascht
auch später öfter noch Probleme mit automatischem Spurwechsel","","","sehr hell, sonnig (morgens)","Nur Spurwechselhilfe, die ist teils verständlich wie mans machen soll, manchmal gings aber nicht. Ich glaube dass ich bei Antippen leicht loslasse und es dadurch nicht geht. Ganz am Anfang hatte er einmal Problem, da ist er über die Spur gegangen (Trigger von VL).","Nein","Nein","Nein","Nein, sehr positiv, verständlich ","sehr positiv, nachvollziehbar","alles sehr positiv ","sehr positiv","hat Spaß gemacht"
"B","B_off",81,"Off_BMW","2022-05-10 00:00:00",65,55,0,3.1052631578947367,3,3.75,1,4.5,2.6666666666666665,3.5,3.3333333333333335,6.25,3.5,2.3333333333333335,5.333333333333333,3.3333333333333335,0.9375,3,3,5,5,5,0,5,3,4,0,4,4,4,4,NA,3,4,1,4,3,4,3,5,4,4,4,3,2,3,1,4,1,2,4,5,3,2,5,6,7,7,5,1,4,4,1,5,1,5,5,6,6,2,3,4,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","Ich war zu konzentriert, um Radio/Musik/Hörbücher zu hören","Wenn ich die Spur schnell wechseln wollte, habe ich das lieber manuell gemacht. 
In manchen Situationen war es mir lieber, die Kontrolle bewusst zu haben. ","Sehr spannendes Projekt","","","","","","Min 20: kritische Situation mit einscherendem LKW","","","es hat immer recht lange gedauert zwischen Knopf drücken und Feedback, dass er Input registriert hat; da musste ich immer recht lange warten.","","1x vorgekommen: in dem Moment war ich aber gar nicht abgelenkt - da gab es eigentlich andere Momente, in denen es schlimmer war. Fand ich nicht ganz gerechtfertigt im Vergleich zu eben den anderen Situationen. ","1x musste ich erst bestätigen, dass er die Geschwindigkeit übernimmt - das habe ich nicht sofort kapiert, dass ich dann nochmal Set drücken muss;
am Anfang habe ich auch nicht verstanden, dass ""ready"" mir sagt, dass ich es nutzen kann und dann verschwindet, SOBALD ich es nutze <- hat etwas gedauert, bis ich das verstanden habe.","ich war skeptisch, wenn LKW auf der Nebenspur recht weit links gefahren sind - auch weil ich meine eigenen Maße nicht ganz einschätzen konnte;
In einer Situation war es brenzliger mit einem einscherendem LKW, da habe ich gemerkt, wie wichtig es ist, aufmerksam zu bleiben;
Automatischen Spurwechsel finde ich recht schwierig, wenn Autos von links recht schnell kommen - habe das Gefühl, dass das System nicht so gut einschätzen kann - habe ich lieber manuell gemacht.","Automatische Spuwechsel würde ich nur bei entspanntem Verkehr nutzen","entgegen aller Vernunft würde ich mich dazu verleiten lassen, mein Handy zu nutzen oder ein Hörbuch zu starten etc.",""
"A","A_off",27,"Off_Ford","2022-05-12 00:00:00",80,70,0,4.052631578947368,4,4.25,5,4.5,3,4,6.333333333333333,6,6,6,5.666666666666667,4.833333333333333,0.75,2,3,4,4,4,1,4,3,6,1,3,4,4,3,2,4,5,5,5,1,5,4,4,4,5,4,4,4,4,2,4,5,4,4,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,2,7,6,5,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,2,2,NA,"",NA,"","","","","","","","","V: auf kurviger Autobahnfahrt (A93) deutlich angepasste Handhaltung
","in Kurve auf A93 einmal deaktiviert","","","wegen Unfall spontan ab Holledau auf A93 ausgewichen (bis Mainburg), Rückfahrt ca. 15min im Stop-and-Go Verkehr auf A9 mit BlueCruise","","-","scharfe Kurve auf A93 -> mit Übernahmeaufforderung","-","-","zu weit links auf der Überholspur
sonst gut","-","-","-"
"A","A_off",28,"Off_BMW","2022-05-13 00:00:00",50,48,0,3.526315789473684,3.6666666666666665,4,3,3.5,2.6666666666666665,4,6,5.25,5.5,3.6666666666666665,6.333333333333333,5.333333333333333,0.9375,0,0,2,3,1,0,4,0,4,1,4,4,4,0,1,4,4,4,3,2,4,4,4,4,4,4,3,4,4,2,4,2,3,4,7,6,5,5,5,6,5,6,4,6,6,3,6,2,7,7,5,7,6,6,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","","erhöht die Sicherheit, wenn man damit umgehen kann","","muss sich erstmal gewöhnen nicht zu lenken und zu  bremsen, also Kontrolle abzugeben ist schwierig","-","kommt eig ganz gut klar, muss sich nur gewöhnen die Hände wegzunehmen; findet automatischen Spurwechsel gut; mehr Vertrauen zum BMW ix als beim Ford Focus (auch einfachere Bedienung); Option H-Off nicht zwingend notwendig für den Probanden; Unterscheid zwischen H-On/H-Off  teilweise nicht klar: nimmt Hände schon weg obwohl nicht erlaubt (zu früh); einmal nicht drauf geachtet, dass System aus ist und dachte L2H-Off ist an","-","","","teilweise Starkregen (System funktioniert aber hervorragend)","nein","Immer erwartungsgemäß reagiert; keine Änderung im laufe der Systemnutzung","nein; 1-2 Mode awarenesess probleme","Warnung sofort verstanden; Eyes off Warnung: garnicht bewusst gewesen, dass man weggeschaut hat; ","Bedienung sehr einfach; Anzeige sehr gut auch mit Umgebungsdarstellung (sehr nützlich für Orientierung), alle Symbole verstanden; 80% HUD Nutzung","sehr zufrieden und besser als mit dem Ford Focus; stabiler gefahren und liegt besser auf der Straße; geschmeidiger und schneller beschleunigt bei Spurwechseln; autonomer Spurwechsel sehr gut und sicher gefühlt","beides sehr hilfreich (längs und quer); gut , dass man h-off nutzen , aber Probandin würde größtenteils H-on nutzen","-","-"
"A","A_off",26,"Off_Ford","2022-05-13 00:00:00",70,15,0,2.1176470588235294,2.5,2,1,NA,2.3333333333333335,2,2,3.5,1.75,4,3.6666666666666665,1.8333333333333333,1,0,0,3,4,3,0,4,1,6,0,0,4,1,0,1,4,2,1,NA,1,3,2,NA,2,3,2,2,2,2,1,2,1,4,2,4,1,1,2,4,3,5,4,1,1,1,1,5,6,5,5,1,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","Unterhaltung mit Beifahrer, vielleicht Telefonat annehmen, Mediaplayer und/oder Navi bedienen","Sehr schwieriges Wetter (Starkregen, eingeschränkte Sicht), für mich waren die Kriterien, wann das System Kontrolle übernimmt/abgibt nicht klar erkennbar.
Etwas unruhige Spurführung bei leichten Kurven.","","","","V: teilweise mit H-off und selbst Gas geben gefahren","wegen Wetter sehr oft abgeworfen (H-off -> Hon/H-off -> Manuell; mit TOR) oder L2 gar nicht verfügbar
kaum mal länger als ein paar Minuten L2H-off am Stück genutzt","","","teils starker Regen, sehr nasse Fahrbahn","unruhige Spurführung, 
nicht klar welche Bedingungen zu welcher Assistenz führt","-","Systemzustände nicht immer klar (siehe unten), unerwartet (-> schlechtes Wetter)
","-","dauernder Blick ins Kombi nötig, um Systemzustand zu erfahren (Proband hatte sehr viele Transitionen wegen schlechten Wetterverhältnissen)
akustischer Warnton sehr leise
Bedienung Tempoveränderung schlecht wegen unterschiedlich großer Schritte (Passat besser)","etwas unruhig in der Spur (pendeln)","kein Vertrauen aufgebaut (aber sehr schlechtes Wetter)
Problem nicht in der Fähigkeit von Längs- und Querführung, sondern im HMI (deswegen die schlechte Antwort oben)
H-on größerer Mehrwert
längere Eingriffszeit bei H-off als bei H-on befürchtet","schlechte Verhältnisse sind dem Probanden bewusst","HUD wäre gut, fehlt beim Ford"
